GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB081008    |    331093    | 5.472960e-01 | 2.208990e-01 | 9.383970e-01 | 7.825430e-01 | 4.356710e-01 | 1.118380e+00 | 8.311120e-01 | 4.841490e-01 | 1.173050e+00 | 5.098470e-01 | 2.325580e-01 | 8.444430e-01 | 1.635030e+00 | 6.070610e-01 | 3.379520e+00 | 2.670850e+00 | 1.660610e+00 | 3.682180e+00 | 3.794630e+00 | 2.242330e+00 | 5.603650e+00 | 0.02 | 0.232000 | 0.252000 |  
GRB081007    |    330856    | 2.790300e+00 | 1.500420e+00 | 4.192050e+00 | 2.451400e+00 | 1.645650e+00 | 3.255190e+00 | 1.478010e+00 | 7.722310e-01 | 2.192220e+00 | 5.749050e-01 | 2.156790e-01 | 1.073080e+00 | 1.344870e+00 | 4.203720e-01 | 3.007540e+00 | 7.294530e+00 | 4.906270e+00 | 9.683610e+00 | 8.064480e+00 | 5.381170e+00 | 1.079060e+01 | 0.02 | 1.540000 | 1.560000 |  
GRB080928    |    326115    | 8.284620e-01 | NaN | NaN | 8.770080e-01 | NaN | NaN | 6.578230e-01 | NaN | NaN | 3.056760e-01 | NaN | NaN | 8.002100e-01 | NaN | NaN | 2.668970e+00 | NaN | NaN | 3.163190e+00 | NaN | NaN | 0.02 | 203.344000 | 203.364000 |  
GRB080919    |    325268    | 2.869050e-01 | 0.000000e+00 | 7.317920e-01 | 5.005290e-01 | 0.000000e+00 | 8.628250e-01 | 6.672970e-01 | 3.817880e-01 | 9.487300e-01 | 4.891410e-01 | 1.924490e-01 | 8.862240e-01 | 1.819950e+00 | 0.000000e+00 | 1.062660e+01 | 1.943870e+00 | 1.057250e+00 | 2.852860e+00 | 3.274530e+00 | 1.763750e+00 | 1.093870e+01 | 0.02 | 0.228000 | 0.248000 |  
GRB080916B   |    324907    | 4.053930e-01 | 0.000000e+00 | 1.085600e+00 | 6.046540e-01 | 0.000000e+00 | 1.006530e+00 | 6.744110e-01 | 0.000000e+00 | 1.035500e+00 | 4.301170e-01 | 6.789110e-02 | 9.822740e-01 | 1.422690e+00 | 0.000000e+00 | 1.152070e+01 | 2.114260e+00 | 2.483190e-01 | 3.163960e+00 | 3.114240e+00 | 1.406570e+00 | 1.188490e+01 | 0.02 | 18.004000 | 18.024000 |  
GRB080916A   |    324895    | 6.031930e-01 | 3.062040e-01 | 9.703850e-01 | 1.107990e+00 | 7.238630e-01 | 1.486030e+00 | 1.566130e+00 | 1.203990e+00 | 1.927530e+00 | 1.201250e+00 | 8.174620e-01 | 1.616680e+00 | 4.653230e+00 | 2.714820e+00 | 7.471000e+00 | 4.478530e+00 | 3.419940e+00 | 5.541840e+00 | 7.930030e+00 | 5.758390e+00 | 1.057040e+01 | 0.02 | 1.444000 | 1.464000 |  
GRB080915B   |    324805    | 3.319240e+00 | 2.442820e+00 | 4.241020e+00 | 3.713310e+00 | 3.054980e+00 | 4.363030e+00 | 2.970320e+00 | 2.340010e+00 | 3.590340e+00 | 1.453730e+00 | 1.010630e+00 | 1.948500e+00 | 3.942580e+00 | 2.500230e+00 | 5.800620e+00 | 1.145660e+01 | 9.542440e+00 | 1.337090e+01 | 1.394540e+01 | 1.146370e+01 | 1.649250e+01 | 0.02 | 0.396000 | 0.416000 |  
GRB080915A   |    324744    | 3.340910e-01 | 0.000000e+00 | 7.698790e-01 | 4.290290e-01 | 0.000000e+00 | 7.341500e-01 | 4.026580e-01 | 1.079170e-01 | 6.937260e-01 | 2.239570e-01 | 0.000000e+00 | 6.827020e-01 | 6.659760e-01 | 0.000000e+00 | 8.831400e+00 | 1.389730e+00 | 0.000000e+00 | 2.272460e+00 | 1.831760e+00 | 6.401140e-01 | 9.353560e+00 | 0.02 | 1.440000 | 1.460000 |  
GRB080913    |    324561    | 8.454440e-01 | 2.084110e-01 | 1.648530e+00 | 9.688270e-01 | 0.000000e+00 | 1.524530e+00 | 7.968750e-01 | 2.873280e-01 | 1.315240e+00 | 3.988180e-01 | 0.000000e+00 | 8.611740e-01 | 1.098610e+00 | 0.000000e+00 | 3.282810e+00 | 3.010050e+00 | 1.381610e+00 | 4.647820e+00 | 3.710740e+00 | 1.644930e+00 | 5.996990e+00 | 0.02 | 0.620000 | 0.640000 |  
GRB080906    |    323984    | 7.391900e-01 | 2.446910e-01 | 1.350450e+00 | 8.971160e-01 | 4.794000e-01 | 1.272250e+00 | 7.887310e-01 | 4.126570e-01 | 1.150530e+00 | 4.164100e-01 | 1.475900e-01 | 8.159630e-01 | 1.191620e+00 | 0.000000e+00 | 3.273580e+00 | 2.841440e+00 | 1.788160e+00 | 3.899220e+00 | 3.616630e+00 | 2.200770e+00 | 5.407280e+00 | 0.02 | 0.252000 | 0.272000 |  
GRB080905B   |    323898    | 7.246400e-01 | 5.435210e-02 | 1.786310e+00 | 9.653190e-01 | 0.000000e+00 | 1.559160e+00 | 9.453650e-01 | 3.534050e-01 | 1.400960e+00 | 5.440580e-01 | 0.000000e+00 | 1.105400e+00 | 1.659810e+00 | 0.000000e+00 | 6.532660e+00 | 3.179070e+00 | 0.000000e+00 | 4.745300e+00 | 4.299810e+00 | 2.259540e+00 | 7.703010e+00 | 0.02 | 2.876000 | 2.896000 |  
GRB080905A   |    323870    | 1.664160e-03 | 0.000000e+00 | 9.255750e-03 | 1.763760e-02 | 0.000000e+00 | 7.748870e-02 | 1.702120e-01 | 0.000000e+00 | 5.805270e-01 | 5.202880e-01 | 0.000000e+00 | 1.509800e+00 | 1.106300e+01 | 4.124630e+00 | 2.519050e+01 | 7.088220e-01 | 0.000000e+00 | 2.175840e+00 | 1.125160e+01 | 4.176140e+00 | 2.584590e+01 | 0.02 | 0.040000 | 0.060000 |  
GRB080903    |    323542    | 4.668030e-01 | 1.797700e-01 | 7.867770e-01 | 5.463710e-01 | 2.825280e-01 | 8.077910e-01 | 4.604860e-01 | 2.011050e-01 | 7.292170e-01 | 2.349510e-01 | 7.384970e-02 | 4.603490e-01 | 6.563640e-01 | 0.000000e+00 | 1.620610e+00 | 1.708910e+00 | 9.045240e-01 | 2.514340e+00 | 2.135580e+00 | 1.065980e+00 | 3.318910e+00 | 0.02 | 2.112000 | 2.132000 |  
GRB080822B   |    321376    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB080810    |    319584    | 7.369920e-01 | 3.035890e-01 | 1.250980e+00 | 1.019660e+00 | 5.947820e-01 | 1.418770e+00 | 1.042790e+00 | 6.184350e-01 | 1.452820e+00 | 6.209060e-01 | 2.782540e-01 | 1.051140e+00 | 1.945040e+00 | 6.983630e-01 | 4.222160e+00 | 3.420350e+00 | 2.243340e+00 | 4.597850e+00 | 4.744490e+00 | 2.918650e+00 | 6.954960e+00 | 0.02 | 23.728000 | 23.748000 |  
GRB080805    |    319036    | 4.422250e-01 | 1.656210e-01 | 7.732830e-01 | 5.888500e-01 | 3.065420e-01 | 8.653040e-01 | 5.761400e-01 | 3.068870e-01 | 8.441270e-01 | 3.311770e-01 | 1.358350e-01 | 5.732600e-01 | 1.009790e+00 | 0.000000e+00 | 2.182210e+00 | 1.938510e+00 | 1.114930e+00 | 2.766040e+00 | 2.620030e+00 | 1.448930e+00 | 3.909390e+00 | 0.02 | 9.344000 | 9.364000 |  
GRB080804    |    319016    | 2.158350e+00 | 6.418950e-01 | 4.187620e+00 | 2.442350e+00 | 1.203480e+00 | 3.545970e+00 | 1.979810e+00 | 9.721850e-01 | 2.888500e+00 | 9.793520e-01 | 3.040930e-01 | 1.887680e+00 | 2.675920e+00 | 6.214190e-01 | 7.162520e+00 | 7.559850e+00 | 4.524680e+00 | 1.064500e+01 | 9.256490e+00 | 5.624520e+00 | 1.313290e+01 | 0.02 | 1.796000 | 1.816000 |  
GRB080802    |    318832    | 5.127310e-01 | 6.273920e-02 | 1.008590e+00 | 5.256450e-01 | 0.000000e+00 | 8.227600e-01 | 3.797930e-01 | 8.642450e-02 | 7.162970e-01 | 1.712110e-01 | 0.000000e+00 | 5.556560e-01 | 4.393050e-01 | 0.000000e+00 | 2.755820e+00 | 1.589390e+00 | 0.000000e+00 | 2.476440e+00 | 1.857520e+00 | 1.315910e+00 | 3.656370e+00 | 0.02 | 29.320000 | 29.340000 |  
GRB080727C   |    318170    | 1.037290e+00 | 5.480930e-01 | 1.556470e+00 | 1.077800e+00 | 7.097560e-01 | 1.440570e+00 | 7.910700e-01 | 4.574670e-01 | 1.121210e+00 | 3.611920e-01 | 1.617100e-01 | 6.126930e-01 | 9.345610e-01 | 3.541640e-01 | 1.878030e+00 | 3.267340e+00 | 2.189810e+00 | 4.345000e+00 | 3.840670e+00 | 2.528210e+00 | 5.190780e+00 | 0.02 | 28.420000 | 28.440000 |  
GRB080727B   |    318101    | 1.126210e-03 | 9.360040e-04 | 4.798260e-03 | 1.392950e-02 | 1.159700e-02 | 4.984740e-02 | 1.094880e-01 | NaN | NaN | 1.360430e-01 | NaN | NaN | 1.371820e+01 | 1.139990e+01 | 2.963930e+01 | 1.668210e-01 | NaN | NaN | 1.382710e+01 | 1.154220e+01 | 3.010390e+01 | 0.02 | 6.120000 | 6.140000 |  
GRB080727A   |    318094    | 1.009260e-01 | 0.000000e+00 | 5.442080e-01 | 2.229960e-01 | 0.000000e+00 | 5.564000e-01 | 3.882570e-01 | 0.000000e+00 | 6.754980e-01 | 3.495070e-01 | 0.000000e+00 | 7.501540e-01 | 1.572910e+00 | 0.000000e+00 | 8.037670e+00 | 1.061690e+00 | 0.000000e+00 | 1.888610e+00 | 2.285120e+00 | 0.000000e+00 | 8.318130e+00 | 0.02 | 3.656000 | 3.676000 |  
GRB080725    |    317888    | 2.450160e+00 | 1.383980e+00 | 3.522680e+00 | 1.803990e+00 | 1.236270e+00 | 2.359230e+00 | 8.825550e-01 | 4.059570e-01 | 1.408960e+00 | 2.888830e-01 | 8.937090e-02 | 6.240620e-01 | 6.130500e-01 | 0.000000e+00 | 1.619100e+00 | 5.425620e+00 | 3.775650e+00 | 7.075600e+00 | 5.749840e+00 | 3.964770e+00 | 7.555680e+00 | 0.02 | 13.916000 | 13.936000 |  
GRB080723A   |    317662    | 9.294090e-01 | 3.917710e-01 | 1.499960e+00 | 7.745670e-01 | 4.511130e-01 | 1.097460e+00 | 4.388300e-01 | 1.495680e-01 | 7.407470e-01 | 1.621830e-01 | 0.000000e+00 | 3.783190e-01 | 3.681500e-01 | 0.000000e+00 | 1.110190e+00 | 2.305000e+00 | 1.343580e+00 | 3.266410e+00 | 2.510970e+00 | 1.434010e+00 | 3.616290e+00 | 0.02 | -0.100000 | -0.080000 |  
GRB080721    |    317508    | 9.039020e+00 | 2.931800e+00 | 1.793920e+01 | 1.110280e+01 | 5.774640e+00 | 1.588370e+01 | 9.898520e+00 | 4.848180e+00 | 1.424370e+01 | 5.284520e+00 | 1.578640e+00 | 9.942410e+00 | 1.524680e+01 | 3.309150e+00 | 3.944710e+01 | 3.532440e+01 | 2.224670e+01 | 4.845330e+01 | 4.528540e+01 | 2.764760e+01 | 6.644390e+01 | 0.02 | 0.264000 | 0.284000 |  
GRB080714    |    316910    | 6.601540e-01 | NaN | NaN | 1.072400e+00 | NaN | NaN | 1.318210e+00 | NaN | NaN | 9.070690e-01 | NaN | NaN | 3.195950e+00 | NaN | NaN | 3.957760e+00 | NaN | NaN | 6.246410e+00 | NaN | NaN | 0.02 | 0.332000 | 0.352000 |  
GRB080710    |    316534    | 3.797750e-01 | 0.000000e+00 | 8.957300e-01 | 7.709570e-01 | 2.757710e-01 | 1.292900e+00 | 1.220380e+00 | 7.042360e-01 | 1.736810e+00 | 1.021370e+00 | 4.467120e-01 | 1.668590e+00 | 4.286660e+00 | 1.365850e+00 | 1.024140e+01 | 3.392480e+00 | 1.928670e+00 | 4.869300e+00 | 6.657680e+00 | 3.326520e+00 | 1.205240e+01 | 0.02 | -70.988000 | -70.968000 |  
GRB080707    |    316204    | 5.262720e-01 | 1.138220e-01 | 1.053150e+00 | 7.271640e-01 | 0.000000e+00 | 1.082830e+00 | 7.425660e-01 | 3.860830e-01 | 1.071890e+00 | 4.416400e-01 | 1.521300e-01 | 8.600520e-01 | 1.382230e+00 | 3.517130e-01 | 4.248740e+00 | 2.437610e+00 | 0.000000e+00 | 3.414290e+00 | 3.378060e+00 | 1.921130e+00 | 5.667670e+00 | 0.02 | 13.228000 | 13.248000 |  
GRB080703    |    315819    | 1.804560e+00 | 0.000000e+00 | 2.779480e+00 | 1.268380e+00 | 6.841630e-01 | 1.785580e+00 | 5.871820e-01 | 1.513950e-01 | 1.060800e+00 | 1.835550e-01 | 0.000000e+00 | 4.746130e-01 | 3.802920e-01 | 0.000000e+00 | 1.251020e+00 | 3.843710e+00 | 2.322340e+00 | 5.362210e+00 | 4.040390e+00 | 2.393710e+00 | 5.711610e+00 | 0.02 | 0.768000 | 0.788000 |  
GRB080702B   |  00315630003 | 4.121820e-01 | 0.000000e+00 | 8.306770e-01 | 5.433550e-01 | 1.987130e-01 | 8.764500e-01 | 5.255370e-01 | 3.741820e-01 | 8.200280e-01 | 2.993490e-01 | 9.278820e-02 | 5.678930e-01 | 9.063540e-01 | 0.000000e+00 | 2.372430e+00 | 1.780520e+00 | 8.248320e-01 | 2.749810e+00 | 2.388670e+00 | 1.095470e+00 | 3.794150e+00 | 0.02 | 12.668000 | 12.688000 |  
GRB080702A   |    315710    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB080701    |    315615    | 1.139550e+00 | 5.875920e-01 | 1.743790e+00 | 1.161880e+00 | 7.229700e-01 | 1.599850e+00 | 8.339940e-01 | 4.301750e-01 | 1.251500e+00 | 3.738940e-01 | 1.444320e-01 | 6.812170e-01 | 9.558610e-01 | 0.000000e+00 | 2.070190e+00 | 3.509560e+00 | 2.191270e+00 | 4.829010e+00 | 4.086800e+00 | 2.494290e+00 | 5.788640e+00 | 0.02 | 0.084000 | 0.104000 |  
GRB080623    |    315080    | 1.841900e-03 | 0.000000e+00 | 1.443880e-02 | 1.930120e-02 | 0.000000e+00 | 1.077220e-01 | 1.829850e-01 | 0.000000e+00 | 7.175770e-01 | 5.580120e-01 | 0.000000e+00 | 1.732350e+00 | 1.171840e+01 | 0.000000e+00 | 2.660580e+01 | 7.621420e-01 | 0.000000e+00 | 6.681290e+00 | 1.192320e+01 | 0.000000e+00 | 2.738300e+01 | 0.02 | 7.688000 | 7.708000 |  
GRB080613B   |    313954    | 9.280840e-01 | NaN | NaN | 1.429490e+00 | NaN | NaN | 1.653420e+00 | NaN | NaN | 1.084760e+00 | NaN | NaN | 3.672760e+00 | NaN | NaN | 5.095730e+00 | NaN | NaN | 7.683810e+00 | NaN | NaN | 0.02 | 10.080000 | 10.100000 |  
GRB080607    |    313417    | 3.536110e-03 | 1.875270e-03 | 2.811850e-02 | 4.187520e-02 | 2.322620e-02 | 2.565870e-01 | 4.516670e-01 | 2.627660e-01 | 2.100730e+00 | 1.556850e+00 | 9.031720e-01 | 5.803560e+00 | 3.612450e+01 | 2.283090e+01 | 1.052840e+02 | 2.039090e+00 | 1.191160e+00 | 8.188540e+00 | 3.661160e+01 | 2.312160e+01 | 1.076650e+02 | 0.02 | 0.940000 | 0.960000 |  
GRB080605    |    313299    | 2.196250e-03 | 1.917840e-03 | 4.361680e-03 | 2.727290e-02 | 2.376350e-02 | 4.984860e-02 | 2.719630e-01 | 2.686310e-01 | 5.201840e-01 | 9.200300e-01 | 9.232570e-01 | 1.691270e+00 | 2.700030e+01 | 2.336820e+01 | 3.897390e+01 | 1.219060e+00 | 1.217630e+00 | 2.265140e+00 | 2.699510e+01 | 2.364060e+01 | 3.966580e+01 | 0.02 | 8.252000 | 8.272000 |  
GRB080604    |    313116    | 4.314400e-01 | 1.299960e-01 | 8.003680e-01 | 5.430230e-01 | 2.481650e-01 | 8.277910e-01 | 4.979240e-01 | 2.259430e-01 | 7.660400e-01 | 2.718490e-01 | 8.683290e-02 | 5.120180e-01 | 7.973110e-01 | 0.000000e+00 | 1.963790e+00 | 1.744270e+00 | 9.032760e-01 | 2.587770e+00 | 2.270100e+00 | 1.135490e+00 | 3.517810e+00 | 0.02 | 32.688000 | 32.708000 |  
GRB080603B   |    313087    | 1.207940e+00 | 7.598240e-01 | 1.683720e+00 | 1.551820e+00 | 1.176710e+00 | 1.917660e+00 | 1.457100e+00 | 1.027120e+00 | 1.879990e+00 | 8.107270e-01 | 4.733330e-01 | 1.220140e+00 | 2.411500e+00 | 1.218750e+00 | 4.231570e+00 | 5.027570e+00 | 3.897590e+00 | 6.157960e+00 | 6.628350e+00 | 4.866310e+00 | 8.639600e+00 | 0.02 | 1.924000 | 1.944000 |  
GRB080602    |    312958    | 2.647590e+00 | 8.422300e-01 | 4.715440e+00 | 2.406540e+00 | 1.210220e+00 | 3.556120e+00 | 1.510170e+00 | 0.000000e+00 | 2.533920e+00 | 6.069710e-01 | 0.000000e+00 | 1.389490e+00 | 1.448170e+00 | 0.000000e+00 | 4.426700e+00 | 7.171270e+00 | 3.762020e+00 | 1.058160e+01 | 8.012460e+00 | 4.132450e+00 | 1.197710e+01 | 0.02 | 1.908000 | 1.928000 |  
GRB080524    |    312277    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB080523    |    312242    | 3.975890e-01 | NaN | NaN | 4.808010e-01 | NaN | NaN | 4.209190e-01 | NaN | NaN | 2.215200e-01 | NaN | NaN | 6.321770e-01 | NaN | NaN | 1.520840e+00 | NaN | NaN | 1.933300e+00 | NaN | NaN | 0.02 | 4.092000 | 4.112000 |  
GRB080520    |    312047    | 8.772710e-01 | 4.301390e-01 | 1.340630e+00 | 7.639510e-01 | 4.874390e-01 | 1.040220e+00 | 4.558330e-01 | 2.027200e-01 | 7.328850e-01 | 1.758000e-01 | 5.266410e-02 | 3.807540e-01 | 4.091420e-01 | 0.000000e+00 | 1.119440e+00 | 2.272850e+00 | 1.449970e+00 | 3.095920e+00 | 2.506190e+00 | 1.562670e+00 | 3.494320e+00 | 0.02 | 0.244000 | 0.264000 |  
GRB080517    |    311874    | 5.794740e-01 | 7.433760e-02 | 1.275780e+00 | 8.145660e-01 | 0.000000e+00 | 1.274660e+00 | 8.484180e-01 | 4.847180e-01 | 1.190080e+00 | 5.125450e-01 | 1.973800e-01 | 9.855960e-01 | 1.623920e+00 | 4.632770e-01 | 5.880290e+00 | 2.754950e+00 | 0.000000e+00 | 3.946680e+00 | 3.865960e+00 | 2.304420e+00 | 7.057310e+00 | 0.02 | 3.024000 | 3.044000 |  
GRB080516    |    311762    | 7.643350e-01 | NaN | NaN | 9.235940e-01 | NaN | NaN | 7.954660e-01 | NaN | NaN | 4.115390e-01 | NaN | NaN | 1.169280e+00 | NaN | NaN | 2.898410e+00 | NaN | NaN | 3.674630e+00 | NaN | NaN | 0.02 | 0.376000 | 0.396000 |  
GRB080515    |    311658    | 3.314620e+00 | 5.451130e-01 | 6.068330e+00 | 1.011300e+00 | 0.000000e+00 | 1.716770e+00 | 1.696940e-01 | 0.000000e+00 | 3.373600e-01 | 2.216230e-02 | 0.000000e+00 | 6.697550e-02 | 3.284350e-02 | 0.000000e+00 | 1.248330e-01 | 4.517730e+00 | 2.770430e+00 | 7.923080e+00 | 4.528580e+00 | 1.058430e+00 | 7.935060e+00 | 0.02 | 0.968000 | 0.988000 |  
GRB080506    |    311159    | 2.221750e-04 | 8.187610e-05 | 6.397830e-03 | 2.466120e-03 | 1.015050e-03 | 4.428510e-02 | 2.689960e-02 | 1.148270e-02 | 2.466830e-01 | 9.153650e-02 | 3.946500e-02 | 1.049010e+00 | 2.191720e+00 | 9.980560e-01 | 9.332510e+00 | 1.198960e-01 | 5.204200e-02 | 3.148370e+00 | 2.224920e+00 | 1.009980e+00 | 9.611560e+00 | 0.02 | 44.544000 | 44.564000 |  
GRB080503    |    310785    | 1.333120e+00 | 7.803740e-01 | 1.955760e+00 | 1.646940e+00 | 1.167680e+00 | 2.116040e+00 | 1.478030e+00 | 1.042270e+00 | 1.907430e+00 | 7.932440e-01 | 4.709180e-01 | 1.163530e+00 | 2.297330e+00 | 1.188910e+00 | 3.877320e+00 | 5.251380e+00 | 3.890920e+00 | 6.614430e+00 | 6.755230e+00 | 4.930860e+00 | 8.665310e+00 | 0.02 | 0.024000 | 0.044000 |  
GRB080430    |    310613    | 1.020940e+00 | 5.979660e-01 | 1.483680e+00 | 1.267610e+00 | 9.164390e-01 | 1.607090e+00 | 1.144180e+00 | 7.890970e-01 | 1.489830e+00 | 6.169100e-01 | 3.477500e-01 | 9.379760e-01 | 1.792700e+00 | 8.677670e-01 | 3.199700e+00 | 4.049670e+00 | 3.046380e+00 | 5.053060e+00 | 5.225440e+00 | 3.794300e+00 | 6.790830e+00 | 0.02 | 1.736000 | 1.756000 |  
GRB080426    |    310219    | 4.178170e+00 | 3.030090e+00 | 5.344510e+00 | 3.267510e+00 | 2.531170e+00 | 3.997030e+00 | 1.717160e+00 | 1.086960e+00 | 2.364730e+00 | 5.964620e-01 | 3.034350e-01 | 9.690410e-01 | 1.307300e+00 | 5.918100e-01 | 2.366270e+00 | 9.759200e+00 | 7.604840e+00 | 1.191390e+01 | 1.047000e+01 | 8.061360e+00 | 1.291220e+01 | 0.02 | 0.212000 | 0.232000 |  
GRB080413B   |    309111    | 2.940670e+00 | NaN | NaN | 4.670920e+00 | NaN | NaN | 5.596300e+00 | NaN | NaN | 3.774140e+00 | NaN | NaN | 1.307480e+01 | NaN | NaN | 1.698210e+01 | NaN | NaN | 2.628880e+01 | NaN | NaN | 0.02 | 0.248000 | 0.268000 |  
GRB080413A   |    309096    | 6.200710e-04 | NaN | NaN | 5.508210e-03 | NaN | NaN | 8.404240e-02 | NaN | NaN | 2.877500e-01 | NaN | NaN | 7.202580e+00 | NaN | NaN | 2.552150e-01 | NaN | NaN | 4.309530e+00 | NaN | NaN | 0.02 | 1.880000 | 1.900000 |  
GRB080411    |    309010    | 1.214120e+01 | NaN | NaN | 1.348200e+01 | NaN | NaN | 1.069180e+01 | NaN | NaN | 5.196600e+00 | NaN | NaN | 1.402610e+01 | NaN | NaN | 4.151140e+01 | NaN | NaN | 5.034020e+01 | NaN | NaN | 0.02 | 40.980000 | 41.000000 |  
GRB080409    |    308812    | 2.562530e+00 | NaN | NaN | 1.373670e+00 | NaN | NaN | 4.612380e-01 | NaN | NaN | 1.096440e-01 | NaN | NaN | 2.000220e-01 | NaN | NaN | 4.505630e+00 | NaN | NaN | 4.596660e+00 | NaN | NaN | 0.02 | 0.280000 | 0.300000 |  
GRB080405    |    308549    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB080330    |    308041    | 6.945630e-01 | 2.777140e-01 | 1.182630e+00 | 8.217790e-01 | 4.457620e-01 | 1.184650e+00 | 7.014950e-01 | 4.259630e-01 | 9.737830e-01 | 3.617090e-01 | 1.798500e-01 | 5.654460e-01 | 1.017640e+00 | 4.292950e-01 | 1.887390e+00 | 2.579570e+00 | 1.550980e+00 | 3.617140e+00 | 3.235600e+00 | 2.021620e+00 | 4.454570e+00 | 0.02 | 8.908000 | 8.928000 |  
GRB080328    |    307931    | 4.820800e-04 | 3.687390e-04 | 4.708400e-03 | 3.597140e-03 | 4.569750e-03 | 4.390300e-02 | 6.738350e-02 | 5.166780e-02 | 3.687840e-01 | 1.530680e-01 | 1.776720e-01 | 1.035920e+00 | 5.958500e+00 | 4.493050e+00 | 1.923370e+01 | 1.995260e-01 | 2.342790e-01 | 1.454140e+00 | 5.966340e+00 | 4.548110e+00 | 1.966130e+01 | 0.02 | 9.848000 | 9.868000 |  
GRB080325    |    307604    | 4.455860e-03 | 0.000000e+00 | 1.639890e+00 | 3.732820e-02 | 0.000000e+00 | 1.947980e+00 | 2.789750e-01 | 0.000000e+00 | 2.722910e+00 | 7.225320e-01 | 0.000000e+00 | 2.527300e+00 | 1.188830e+01 | 0.000000e+00 | 3.000400e+01 | 1.043280e+00 | 2.135970e+00 | 7.480540e+00 | 1.220890e+01 | 0.000000e+00 | 3.134460e+01 | 0.02 | -4.732000 | -4.712000 |  
GRB080320    |    306858    | 7.225560e-01 | 3.214020e-01 | 1.150120e+00 | 7.194790e-01 | 4.401370e-01 | 9.959070e-01 | 5.024330e-01 | 0.000000e+00 | 7.841120e-01 | 2.203370e-01 | 6.012450e-02 | 4.469280e-01 | 5.552280e-01 | 0.000000e+00 | 1.429020e+00 | 2.164800e+00 | 1.333240e+00 | 2.995370e+00 | 2.499690e+00 | 1.470340e+00 | 3.596260e+00 | 0.02 | 1.024000 | 1.044000 |  
GRB080319D   |    306793    | 4.739990e-01 | 8.012980e-02 | 9.912150e-01 | 6.730360e-01 | 0.000000e+00 | 1.052590e+00 | 7.091420e-01 | 0.000000e+00 | 1.104650e+00 | 4.323260e-01 | 1.079150e-01 | 9.082440e-01 | 1.379540e+00 | 0.000000e+00 | 4.715400e+00 | 2.288490e+00 | 0.000000e+00 | 3.402360e+00 | 3.235710e+00 | 1.489370e+00 | 6.041880e+00 | 0.02 | 34.432000 | 34.452000 |  
GRB080319C   |    306778    | 1.242410e+00 | 5.000740e-01 | 2.153540e+00 | 1.953280e+00 | 1.114180e+00 | 2.736040e+00 | 2.312850e+00 | 1.544800e+00 | 3.059820e+00 | 1.545540e+00 | 8.218040e-01 | 2.373540e+00 | 5.313240e+00 | 2.298430e+00 | 1.037980e+01 | 7.054070e+00 | 4.833950e+00 | 9.276210e+00 | 1.082170e+01 | 7.013270e+00 | 1.547220e+01 | 0.02 | 0.376000 | 0.396000 |  
GRB080319B   |    306757    | 3.427490e-03 | NaN | NaN | 4.228500e-02 | NaN | NaN | 4.757070e-01 | NaN | NaN | 1.006060e+00 | NaN | NaN | 4.066850e+01 | NaN | NaN | 2.148860e+00 | NaN | NaN | 2.224630e+01 | NaN | NaN | 0.02 | 12.408000 | 12.428000 |  
GRB080319A   |    306754    | 8.703900e+00 | 0.000000e+00 | 2.969850e+01 | 2.822970e+00 | 0.000000e+00 | 4.891660e+00 | 5.133310e-01 | 0.000000e+00 | 1.840270e+00 | 7.115090e-02 | 0.000000e+00 | 1.641870e+00 | 1.074920e-01 | 0.000000e+00 | 1.804290e+01 | 1.213410e+01 | 0.000000e+00 | 3.006940e+01 | 1.231160e+01 | 0.000000e+00 | 3.012500e+01 | 0.02 | 6.084000 | 6.104000 |  
GRB080315    |    306323    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
